Product URL,Product Name,Product Price,Rating,Number of reviews
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-38,,,,
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-38,,,,
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-39,,,,
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-39,,,,
https://www.amazon.in/Gear-Polyester-Travel-Duffle-DUFCRSTNG0406/dp/B075MMWRW6/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-40,,,,
https://www.amazon.in/Gear-Polyester-Travel-Duffle-DUFCRSTNG0406/dp/B075MMWRW6/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-40,Gear Cross Training 22L Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Grey Orange,,4.2 out of 5 stars,"16,519 ratings"
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-41,,,,
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-41,,,,
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-42,,,,
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-42,,,,
https://www.amazon.in/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_43?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-43,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",,4.3 out of 5 stars,851 ratings
https://www.amazon.in/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_43?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-43,,,,
https://www.amazon.in/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_44?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-44,,,,
https://www.amazon.in/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_44?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-44,,,,
https://www.amazon.in/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-45,"TRUE HUMAN® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",,5.0 out of 5 stars,3 ratings
https://www.amazon.in/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-45,,,,
https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-46,,,,
https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-46,,,,
https://www.amazon.in/Storite-Travel-Bag-Women-Weekender/dp/B0B3JH6K9B/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-47,,,,
https://www.amazon.in/Storite-Travel-Bag-Women-Weekender/dp/B0B3JH6K9B/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-47,,,,
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-48,,,,
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1688667688&sprefix=ba%2Caps%2C283&sr=8-48,,,,
https://www.amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-129,,,,
https://www.amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-129,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",,4.2 out of 5 stars,"1,213 ratings"
https://www.amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-129,,,,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-130,,,,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-130,,,,
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBC51P/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-131,,,,
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBC51P/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-131,,,,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-132,,,,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-132,,,,
https://www.amazon.in/Gear-Executive-Anti-Theft-Backpack-BKPPKREXE0101/dp/B097KCMQKG/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-133,,,,
https://www.amazon.in/Gear-Executive-Anti-Theft-Backpack-BKPPKREXE0101/dp/B097KCMQKG/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-133,,,,
https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-134,,,,
https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-134,,,,
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-135,,,,
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-135,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),,4.1 out of 5 stars,"8,498 ratings"
https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-136,,,,
https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-136,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,,4.2 out of 5 stars,603 ratings
https://www.amazon.in/GEAR-Black-Toiletry-Bag-ACCTLTPCH0112/dp/B019HA8JJW/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-137,,,,
https://www.amazon.in/GEAR-Black-Toiletry-Bag-ACCTLTPCH0112/dp/B019HA8JJW/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-137,,,,
https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-138,,,,
https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-138,,,,
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_139?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-139,,,,
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_139?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-139,,,,
https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_140?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-140,,,,
https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_140?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-140,,,,
https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-141,,,,
https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-141,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,,4.0 out of 5 stars,"1,196 ratings"
https://www.amazon.in/Skybags-Unisex-Blith-Jacquard-Backpacks/dp/B0B21Z3DBD/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-142,,,,
https://www.amazon.in/Skybags-Unisex-Blith-Jacquard-Backpacks/dp/B0B21Z3DBD/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-142,,,,
https://www.amazon.in/Gear-Black-Casual-Backpack-BKPCMPUS10110/dp/B00Z9427SK/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-143,,,,
https://www.amazon.in/Gear-Black-Casual-Backpack-BKPCMPUS10110/dp/B00Z9427SK/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-143,,,,
https://www.amazon.in/Derben-Fabric-Leather-Laptop-Messenger/dp/B08TVL3MWJ/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-144,,,,
https://www.amazon.in/Derben-Fabric-Leather-Laptop-Messenger/dp/B08TVL3MWJ/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1688667717&sprefix=ba%2Caps%2C283&sr=8-144,,,,
https://www.amazon.in/Aspire-Laptop-Backpack-Resistant-Macbook/dp/B0BYSXLVNN/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-177,,,,
https://www.amazon.in/Aspire-Laptop-Backpack-Resistant-Macbook/dp/B0BYSXLVNN/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-177,,,,
https://www.amazon.in/Aspire-Laptop-Backpack-Resistant-Macbook/dp/B0BYSXLVNN/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-177,,,,
https://www.amazon.in/GEAR-Black-Toiletry-Bag-ACCTLTPCH0112/dp/B019HA8JJW/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-178,,,,
https://www.amazon.in/GEAR-Black-Toiletry-Bag-ACCTLTPCH0112/dp/B019HA8JJW/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-178,Gear Solid 22 Cms Cosmetic Pouch (Black),,4.5 out of 5 stars,"4,228 ratings"
https://www.amazon.in/Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-179,,,,
https://www.amazon.in/Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-179,,,,
https://www.amazon.in/GoTrippin-Camping-Outdoors-Polyester-Adjustable/dp/B088LHS5LP/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-180,,,,
https://www.amazon.in/GoTrippin-Camping-Outdoors-Polyester-Adjustable/dp/B088LHS5LP/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-180,,,,
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1688667769&sprefix=ba%2Caps%2C283&sr=8-181,,,,
